Governorate,Date,Year,Month,Weather_Code,Max_Temp,Min_Temp,Avg_Humidity,Source
Minya,2026-04-13,2026,4,0,31.2,14.8,27,Open-Meteo Historical Weather API
Minya,2026-04-14,2026,4,3,33.1,16.5,27,Open-Meteo Historical Weather API
Minya,2026-04-15,2026,4,3,36.6,16.7,25,Open-Meteo Historical Weather API
Minya,2026-04-16,2026,4,3,37.7,18.8,22,Open-Meteo Historical Weather API
Minya,2026-04-17,2026,4,1,30.7,20.7,24,Open-Meteo Historical Weather API
Minya,2026-04-18,2026,4,3,29.4,19.6,34,Open-Meteo Historical Weather API
Minya,2026-04-19,2026,4,2,31.5,17.5,35,Open-Meteo Historical Weather API
Minya,2026-04-20,2026,4,0,27.5,17.1,37,Open-Meteo Historical Weather API
Minya,2026-04-21,2026,4,3,26.9,14.5,41,Open-Meteo Historical Weather API
Minya,2026-04-22,2026,4,0,29.8,16.1,32,Open-Meteo Historical Weather API
Minya,2026-04-23,2026,4,0,32.5,16.6,26,Open-Meteo Historical Weather API
Minya,2026-04-24,2026,4,3,33.2,17.4,21,Open-Meteo Historical Weather API
Minya,2026-04-25,2026,4,1,35.7,17.6,20,Open-Meteo Historical Weather API
Minya,2026-04-26,2026,4,1,28.4,18.5,32,Open-Meteo Historical Weather API
Minya,2026-04-27,2026,4,3,27.5,17.6,39,Open-Meteo Historical Weather API
Minya,2026-04-28,2026,4,0,30.2,17.0,44,Open-Meteo Historical Weather API
Minya,2026-04-29,2026,4,0,32.1,17.9,27,Open-Meteo Historical Weather API
Minya,2026-04-30,2026,4,3,31.4,18.2,28,Open-Meteo Historical Weather API
Qalyubia,2026-04-01,2026,4,55,25.5,18.5,54,Open-Meteo Historical Weather API
Qalyubia,2026-04-02,2026,4,63,24.9,14.9,61,Open-Meteo Historical Weather API
Qalyubia,2026-04-03,2026,4,3,26.8,12.6,40,Open-Meteo Historical Weather API
Qalyubia,2026-04-04,2026,4,0,26.2,12.7,37,Open-Meteo Historical Weather API
Qalyubia,2026-04-05,2026,4,0,28.2,13.1,32,Open-Meteo Historical Weather API
Qalyubia,2026-04-06,2026,4,3,26.6,12.7,56,Open-Meteo Historical Weather API
Qalyubia,2026-04-07,2026,4,63,24.5,13.8,58,Open-Meteo Historical Weather API
Qalyubia,2026-04-08,2026,4,3,26.0,13.1,56,Open-Meteo Historical Weather API
Qalyubia,2026-04-09,2026,4,3,27.5,12.1,43,Open-Meteo Historical Weather API
Qalyubia,2026-04-10,2026,4,3,27.5,13.2,44,Open-Meteo Historical Weather API
Qalyubia,2026-04-11,2026,4,2,27.1,13.1,57,Open-Meteo Historical Weather API
Qalyubia,2026-04-12,2026,4,0,28.4,13.3,51,Open-Meteo Historical Weather API
Qalyubia,2026-04-13,2026,4,0,28.7,14.0,57,Open-Meteo Historical Weather API
Qalyubia,2026-04-14,2026,4,3,30.6,14.3,54,Open-Meteo Historical Weather API
Qalyubia,2026-04-15,2026,4,3,34.7,16.8,45,Open-Meteo Historical Weather API
Qalyubia,2026-04-16,2026,4,3,38.6,17.2,38,Open-Meteo Historical Weather API
Qalyubia,2026-04-17,2026,4,3,30.8,22.9,25,Open-Meteo Historical Weather API
Qalyubia,2026-04-18,2026,4,51,27.3,20.0,42,Open-Meteo Historical Weather API
Qalyubia,2026-04-19,2026,4,1,28.0,15.1,56,Open-Meteo Historical Weather API
Qalyubia,2026-04-20,2026,4,1,27.0,14.2,54,Open-Meteo Historical Weather API
Qalyubia,2026-04-21,2026,4,3,27.6,14.1,50,Open-Meteo Historical Weather API
Qalyubia,2026-04-22,2026,4,0,29.4,13.3,51,Open-Meteo Historical Weather API
Qalyubia,2026-04-23,2026,4,0,30.9,13.4,46,Open-Meteo Historical Weather API
Qalyubia,2026-04-24,2026,4,3,30.9,14.8,42,Open-Meteo Historical Weather API
Qalyubia,2026-04-25,2026,4,3,35.3,15.8,44,Open-Meteo Historical Weather API
Qalyubia,2026-04-26,2026,4,3,27.5,17.6,47,Open-Meteo Historical Weather API
Qalyubia,2026-04-27,2026,4,51,27.0,16.1,54,Open-Meteo Historical Weather API
Qalyubia,2026-04-28,2026,4,3,30.6,16.7,51,Open-Meteo Historical Weather API
Qalyubia,2026-04-29,2026,4,0,30.2,15.1,49,Open-Meteo Historical Weather API
Qalyubia,2026-04-30,2026,4,1,30.4,15.4,51,Open-Meteo Historical Weather API
New Valley,2026-04-01,2026,4,51,41.1,26.4,22,Open-Meteo Historical Weather API
New Valley,2026-04-02,2026,4,53,32.3,21.5,50,Open-Meteo Historical Weather API
New Valley,2026-04-03,2026,4,3,27.0,18.9,32,Open-Meteo Historical Weather API
New Valley,2026-04-04,2026,4,3,28.6,17.5,20,Open-Meteo Historical Weather API
New Valley,2026-04-05,2026,4,3,28.9,16.5,17,Open-Meteo Historical Weather API
New Valley,2026-04-06,2026,4,3,29.4,16.4,19,Open-Meteo Historical Weather API
New Valley,2026-04-07,2026,4,0,29.5,15.7,26,Open-Meteo Historical Weather API
New Valley,2026-04-08,2026,4,0,26.5,15.6,30,Open-Meteo Historical Weather API
New Valley,2026-04-09,2026,4,0,27.1,13.8,27,Open-Meteo Historical Weather API
New Valley,2026-04-10,2026,4,0,29.1,13.5,20,Open-Meteo Historical Weather API
New Valley,2026-04-11,2026,4,0,29.1,13.5,24,Open-Meteo Historical Weather API
New Valley,2026-04-12,2026,4,0,30.0,14.8,22,Open-Meteo Historical Weather API
New Valley,2026-04-13,2026,4,0,31.1,16.1,17,Open-Meteo Historical Weather API
New Valley,2026-04-14,2026,4,1,33.1,16.8,16,Open-Meteo Historical Weather API
New Valley,2026-04-15,2026,4,3,34.3,19.3,16,Open-Meteo Historical Weather API
New Valley,2026-04-16,2026,4,0,37.5,20.6,17,Open-Meteo Historical Weather API
New Valley,2026-04-17,2026,4,1,32.8,21.1,25,Open-Meteo Historical Weather API
New Valley,2026-04-18,2026,4,3,31.4,20.7,25,Open-Meteo Historical Weather API
New Valley,2026-04-19,2026,4,0,31.8,19.9,28,Open-Meteo Historical Weather API
New Valley,2026-04-20,2026,4,0,29.3,19.9,26,Open-Meteo Historical Weather API
New Valley,2026-04-21,2026,4,1,27.5,17.0,24,Open-Meteo Historical Weather API
New Valley,2026-04-22,2026,4,3,29.7,16.1,25,Open-Meteo Historical Weather API
New Valley,2026-04-23,2026,4,3,32.4,17.8,18,Open-Meteo Historical Weather API
New Valley,2026-04-24,2026,4,3,33.0,19.2,14,Open-Meteo Historical Weather API
New Valley,2026-04-25,2026,4,0,36.8,18.4,14,Open-Meteo Historical Weather API
New Valley,2026-04-26,2026,4,0,31.0,20.9,20,Open-Meteo Historical Weather API
New Valley,2026-04-27,2026,4,0,29.1,16.7,27,Open-Meteo Historical Weather API
New Valley,2026-04-28,2026,4,0,30.3,17.9,34,Open-Meteo Historical Weather API
New Valley,2026-04-29,2026,4,0,33.1,17.7,23,Open-Meteo Historical Weather API
New Valley,2026-04-30,2026,4,1,33.8,18.5,18,Open-Meteo Historical Weather API
Suez,2026-04-01,2026,4,55,25.0,19.4,47,Open-Meteo Historical Weather API
Suez,2026-04-02,2026,4,63,24.6,17.0,70,Open-Meteo Historical Weather API
Suez,2026-04-03,2026,4,3,23.2,14.4,57,Open-Meteo Historical Weather API
Suez,2026-04-04,2026,4,0,25.0,14.2,40,Open-Meteo Historical Weather API
Suez,2026-04-05,2026,4,2,26.5,13.6,39,Open-Meteo Historical Weather API
Suez,2026-04-06,2026,4,3,26.6,13.6,51,Open-Meteo Historical Weather API
Suez,2026-04-07,2026,4,3,25.2,14.5,54,Open-Meteo Historical Weather API
Suez,2026-04-08,2026,4,51,25.6,13.2,54,Open-Meteo Historical Weather API
Suez,2026-04-09,2026,4,3,26.9,14.2,46,Open-Meteo Historical Weather API
Suez,2026-04-10,2026,4,3,27.6,15.1,50,Open-Meteo Historical Weather API
Suez,2026-04-11,2026,4,0,25.4,14.6,53,Open-Meteo Historical Weather API
Suez,2026-04-12,2026,4,0,26.9,14.1,50,Open-Meteo Historical Weather API
Suez,2026-04-13,2026,4,0,27.5,14.3,50,Open-Meteo Historical Weather API
Suez,2026-04-14,2026,4,3,31.1,14.5,47,Open-Meteo Historical Weather API
Suez,2026-04-15,2026,4,3,33.1,17.6,38,Open-Meteo Historical Weather API
Suez,2026-04-16,2026,4,1,34.2,20.1,35,Open-Meteo Historical Weather API
Suez,2026-04-17,2026,4,0,32.2,23.2,36,Open-Meteo Historical Weather API
Suez,2026-04-18,2026,4,2,29.1,20.8,34,Open-Meteo Historical Weather API
Suez,2026-04-19,2026,4,51,29.0,16.8,48,Open-Meteo Historical Weather API
Suez,2026-04-20,2026,4,1,25.9,15.1,52,Open-Meteo Historical Weather API
Suez,2026-04-21,2026,4,1,23.9,14.1,52,Open-Meteo Historical Weather API
Suez,2026-04-22,2026,4,0,26.9,13.4,52,Open-Meteo Historical Weather API
Suez,2026-04-23,2026,4,0,29.1,14.5,41,Open-Meteo Historical Weather API
Suez,2026-04-24,2026,4,3,31.0,16.5,32,Open-Meteo Historical Weather API
Suez,2026-04-25,2026,4,3,32.8,15.3,41,Open-Meteo Historical Weather API
Suez,2026-04-26,2026,4,1,29.6,18.4,34,Open-Meteo Historical Weather API
Suez,2026-04-27,2026,4,51,25.4,17.8,54,Open-Meteo Historical Weather API
Suez,2026-04-28,2026,4,1,27.1,15.2,55,Open-Meteo Historical Weather API
Suez,2026-04-29,2026,4,0,28.8,15.9,48,Open-Meteo Historical Weather API
Suez,2026-04-30,2026,4,0,28.6,15.8,49,Open-Meteo Historical Weather API
Aswan,2026-04-01,2026,4,3,41.0,24.4,22,Open-Meteo Historical Weather API
Aswan,2026-04-02,2026,4,3,39.8,28.1,23,Open-Meteo Historical Weather API
Aswan,2026-04-03,2026,4,55,28.5,21.9,50,Open-Meteo Historical Weather API
Aswan,2026-04-04,2026,4,3,27.8,20.4,22,Open-Meteo Historical Weather API
Aswan,2026-04-05,2026,4,3,30.0,17.7,17,Open-Meteo Historical Weather API
Aswan,2026-04-06,2026,4,3,31.7,18.3,18,Open-Meteo Historical Weather API
Aswan,2026-04-07,2026,4,3,32.7,19.4,17,Open-Meteo Historical Weather API
Aswan,2026-04-08,2026,4,1,29.5,18.7,23,Open-Meteo Historical Weather API
Aswan,2026-04-09,2026,4,0,28.7,15.2,24,Open-Meteo Historical Weather API
Aswan,2026-04-10,2026,4,0,29.8,16.1,18,Open-Meteo Historical Weather API
Aswan,2026-04-11,2026,4,0,30.4,16.3,18,Open-Meteo Historical Weather API
Aswan,2026-04-12,2026,4,0,31.5,16.9,16,Open-Meteo Historical Weather API
Aswan,2026-04-13,2026,4,0,32.1,15.7,17,Open-Meteo Historical Weather API
Aswan,2026-04-14,2026,4,0,35.3,17.2,16,Open-Meteo Historical Weather API
Aswan,2026-04-15,2026,4,3,35.5,21.4,23,Open-Meteo Historical Weather API
Aswan,2026-04-16,2026,4,3,37.7,21.9,22,Open-Meteo Historical Weather API
Aswan,2026-04-17,2026,4,2,39.8,22.2,21,Open-Meteo Historical Weather API
Aswan,2026-04-18,2026,4,3,32.0,24.8,21,Open-Meteo Historical Weather API
Aswan,2026-04-19,2026,4,51,30.1,22.6,35,Open-Meteo Historical Weather API
Aswan,2026-04-20,2026,4,3,32.3,19.7,26,Open-Meteo Historical Weather API
Aswan,2026-04-21,2026,4,0,29.4,18.6,19,Open-Meteo Historical Weather API
Aswan,2026-04-22,2026,4,3,30.8,16.4,20,Open-Meteo Historical Weather API
Aswan,2026-04-23,2026,4,3,33.4,18.4,14,Open-Meteo Historical Weather API
Aswan,2026-04-24,2026,4,3,35.7,20.9,13,Open-Meteo Historical Weather API
Aswan,2026-04-25,2026,4,0,36.1,21.0,12,Open-Meteo Historical Weather API
Aswan,2026-04-26,2026,4,0,38.5,20.8,16,Open-Meteo Historical Weather API
Aswan,2026-04-27,2026,4,0,31.2,20.6,21,Open-Meteo Historical Weather API
Aswan,2026-04-28,2026,4,0,30.7,18.7,28,Open-Meteo Historical Weather API
Aswan,2026-04-29,2026,4,0,32.5,20.0,23,Open-Meteo Historical Weather API
Aswan,2026-04-30,2026,4,0,34.3,20.0,17,Open-Meteo Historical Weather API
Assiut,2026-04-01,2026,4,3,36.3,24.4,27,Open-Meteo Historical Weather API
Assiut,2026-04-02,2026,4,51,32.1,20.4,53,Open-Meteo Historical Weather API
Assiut,2026-04-03,2026,4,3,27.3,17.5,36,Open-Meteo Historical Weather API
Assiut,2026-04-04,2026,4,3,27.3,17.4,25,Open-Meteo Historical Weather API
Assiut,2026-04-05,2026,4,2,29.7,14.5,21,Open-Meteo Historical Weather API
Assiut,2026-04-06,2026,4,0,29.3,15.5,24,Open-Meteo Historical Weather API
Assiut,2026-04-07,2026,4,2,29.2,14.9,30,Open-Meteo Historical Weather API
Assiut,2026-04-08,2026,4,0,26.4,15.6,35,Open-Meteo Historical Weather API
Assiut,2026-04-09,2026,4,2,28.2,13.6,29,Open-Meteo Historical Weather API
Assiut,2026-04-10,2026,4,0,29.6,14.5,23,Open-Meteo Historical Weather API
Assiut,2026-04-11,2026,4,0,29.5,14.3,26,Open-Meteo Historical Weather API
Assiut,2026-04-12,2026,4,0,30.3,15.5,25,Open-Meteo Historical Weather API
Assiut,2026-04-13,2026,4,0,31.1,15.8,21,Open-Meteo Historical Weather API
Assiut,2026-04-14,2026,4,3,34.2,15.9,21,Open-Meteo Historical Weather API
Assiut,2026-04-15,2026,4,3,36.9,17.8,19,Open-Meteo Historical Weather API
Assiut,2026-04-16,2026,4,0,38.5,20.4,18,Open-Meteo Historical Weather API
Assiut,2026-04-17,2026,4,1,31.6,21.9,24,Open-Meteo Historical Weather API
Assiut,2026-04-18,2026,4,3,30.5,19.7,30,Open-Meteo Historical Weather API
Assiut,2026-04-19,2026,4,0,31.4,19.0,32,Open-Meteo Historical Weather API
Assiut,2026-04-20,2026,4,0,29.1,18.8,31,Open-Meteo Historical Weather API
Assiut,2026-04-21,2026,4,1,26.8,15.6,33,Open-Meteo Historical Weather API
Assiut,2026-04-22,2026,4,0,30.4,16.2,28,Open-Meteo Historical Weather API
Assiut,2026-04-23,2026,4,3,32.9,17.0,22,Open-Meteo Historical Weather API
Assiut,2026-04-24,2026,4,3,33.4,18.3,18,Open-Meteo Historical Weather API
Assiut,2026-04-25,2026,4,1,35.7,18.1,16,Open-Meteo Historical Weather API
Assiut,2026-04-26,2026,4,1,30.0,20.0,28,Open-Meteo Historical Weather API
Assiut,2026-04-27,2026,4,1,28.3,18.1,32,Open-Meteo Historical Weather API
Assiut,2026-04-28,2026,4,0,30.0,17.6,38,Open-Meteo Historical Weather API
Assiut,2026-04-29,2026,4,0,32.8,18.8,25,Open-Meteo Historical Weather API
Assiut,2026-04-30,2026,4,3,32.9,16.9,22,Open-Meteo Historical Weather API
Beni Suef,2026-04-01,2026,4,51,31.8,22.4,34,Open-Meteo Historical Weather API
Beni Suef,2026-04-02,2026,4,61,26.2,16.0,62,Open-Meteo Historical Weather API
Beni Suef,2026-04-03,2026,4,3,26.3,14.0,50,Open-Meteo Historical Weather API
Beni Suef,2026-04-04,2026,4,3,26.2,13.6,42,Open-Meteo Historical Weather API
Beni Suef,2026-04-05,2026,4,0,27.9,12.0,31,Open-Meteo Historical Weather API
Beni Suef,2026-04-06,2026,4,0,26.3,12.4,46,Open-Meteo Historical Weather API
Beni Suef,2026-04-07,2026,4,3,26.5,16.1,42,Open-Meteo Historical Weather API
Beni Suef,2026-04-08,2026,4,1,25.3,13.4,50,Open-Meteo Historical Weather API
Beni Suef,2026-04-09,2026,4,3,27.7,12.9,32,Open-Meteo Historical Weather API
Beni Suef,2026-04-10,2026,4,3,28.4,14.0,31,Open-Meteo Historical Weather API
Beni Suef,2026-04-11,2026,4,0,28.2,14.0,39,Open-Meteo Historical Weather API
Beni Suef,2026-04-12,2026,4,0,29.5,14.5,37,Open-Meteo Historical Weather API
Beni Suef,2026-04-13,2026,4,0,30.4,14.6,35,Open-Meteo Historical Weather API
Beni Suef,2026-04-14,2026,4,3,33.7,15.8,32,Open-Meteo Historical Weather API
Beni Suef,2026-04-15,2026,4,3,36.5,17.7,31,Open-Meteo Historical Weather API
Beni Suef,2026-04-16,2026,4,3,38.2,20.1,23,Open-Meteo Historical Weather API
Beni Suef,2026-04-17,2026,4,3,31.0,21.1,25,Open-Meteo Historical Weather API
Beni Suef,2026-04-18,2026,4,1,28.8,20.4,37,Open-Meteo Historical Weather API
Beni Suef,2026-04-19,2026,4,3,30.4,16.8,40,Open-Meteo Historical Weather API
Beni Suef,2026-04-20,2026,4,0,27.1,15.8,44,Open-Meteo Historical Weather API
Beni Suef,2026-04-21,2026,4,0,26.6,14.0,46,Open-Meteo Historical Weather API
Beni Suef,2026-04-22,2026,4,0,29.5,14.9,37,Open-Meteo Historical Weather API
Beni Suef,2026-04-23,2026,4,0,31.8,15.2,28,Open-Meteo Historical Weather API
Beni Suef,2026-04-24,2026,4,3,33.2,17.1,23,Open-Meteo Historical Weather API
Beni Suef,2026-04-25,2026,4,3,35.8,17.1,27,Open-Meteo Historical Weather API
Beni Suef,2026-04-26,2026,4,1,28.1,17.9,39,Open-Meteo Historical Weather API
Beni Suef,2026-04-27,2026,4,3,26.5,17.0,46,Open-Meteo Historical Weather API
Beni Suef,2026-04-28,2026,4,0,29.8,15.6,46,Open-Meteo Historical Weather API
Beni Suef,2026-04-29,2026,4,0,31.6,17.4,31,Open-Meteo Historical Weather API
Beni Suef,2026-04-30,2026,4,0,31.1,17.2,33,Open-Meteo Historical Weather API
Port Said,2026-04-01,2026,4,53,24.9,16.9,74,Open-Meteo Historical Weather API
Port Said,2026-04-02,2026,4,63,23.3,14.8,73,Open-Meteo Historical Weather API
Port Said,2026-04-03,2026,4,0,25.1,12.1,56,Open-Meteo Historical Weather API
Port Said,2026-04-04,2026,4,2,23.3,13.8,55,Open-Meteo Historical Weather API
Port Said,2026-04-05,2026,4,51,23.6,12.1,63,Open-Meteo Historical Weather API
Port Said,2026-04-06,2026,4,51,22.2,13.1,74,Open-Meteo Historical Weather API
Port Said,2026-04-07,2026,4,61,20.6,13.6,75,Open-Meteo Historical Weather API
Port Said,2026-04-08,2026,4,51,22.4,13.3,75,Open-Meteo Historical Weather API
Port Said,2026-04-09,2026,4,3,25.8,12.5,71,Open-Meteo Historical Weather API
Port Said,2026-04-10,2026,4,51,23.6,12.6,72,Open-Meteo Historical Weather API
Port Said,2026-04-11,2026,4,3,23.0,13.9,78,Open-Meteo Historical Weather API
Port Said,2026-04-12,2026,4,3,23.2,13.0,80,Open-Meteo Historical Weather API
Port Said,2026-04-13,2026,4,3,23.7,14.4,76,Open-Meteo Historical Weather API
Port Said,2026-04-14,2026,4,3,22.5,15.6,71,Open-Meteo Historical Weather API
Port Said,2026-04-15,2026,4,3,26.1,17.9,68,Open-Meteo Historical Weather API
Port Said,2026-04-16,2026,4,1,32.0,17.5,65,Open-Meteo Historical Weather API
Port Said,2026-04-17,2026,4,2,32.1,19.3,39,Open-Meteo Historical Weather API
Port Said,2026-04-18,2026,4,55,26.9,18.1,54,Open-Meteo Historical Weather API
Port Said,2026-04-19,2026,4,51,26.0,15.3,73,Open-Meteo Historical Weather API
Port Said,2026-04-20,2026,4,1,23.8,14.5,67,Open-Meteo Historical Weather API
Port Said,2026-04-21,2026,4,1,22.6,13.6,67,Open-Meteo Historical Weather API
Port Said,2026-04-22,2026,4,1,23.0,14.3,70,Open-Meteo Historical Weather API
Port Said,2026-04-23,2026,4,3,25.4,13.3,71,Open-Meteo Historical Weather API
Port Said,2026-04-24,2026,4,3,24.5,14.5,74,Open-Meteo Historical Weather API
Port Said,2026-04-25,2026,4,3,26.4,16.8,71,Open-Meteo Historical Weather API
Port Said,2026-04-26,2026,4,3,27.0,18.1,65,Open-Meteo Historical Weather API
Port Said,2026-04-27,2026,4,61,22.5,14.7,72,Open-Meteo Historical Weather API
Port Said,2026-04-28,2026,4,1,25.7,15.2,72,Open-Meteo Historical Weather API
Port Said,2026-04-29,2026,4,3,24.7,15.7,77,Open-Meteo Historical Weather API
Port Said,2026-04-30,2026,4,3,24.5,15.8,77,Open-Meteo Historical Weather API
Damietta,2026-04-01,2026,4,61,22.6,16.4,79,Open-Meteo Historical Weather API
Damietta,2026-04-02,2026,4,63,22.4,13.5,74,Open-Meteo Historical Weather API
Damietta,2026-04-03,2026,4,2,25.3,10.4,54,Open-Meteo Historical Weather API
Damietta,2026-04-04,2026,4,2,24.5,13.8,54,Open-Meteo Historical Weather API
Damietta,2026-04-05,2026,4,51,23.3,10.3,60,Open-Meteo Historical Weather API
Damietta,2026-04-06,2026,4,53,21.0,11.5,73,Open-Meteo Historical Weather API
Damietta,2026-04-07,2026,4,51,20.9,11.6,76,Open-Meteo Historical Weather API
Damietta,2026-04-08,2026,4,51,22.2,12.6,74,Open-Meteo Historical Weather API
Damietta,2026-04-09,2026,4,3,25.8,11.6,72,Open-Meteo Historical Weather API
Damietta,2026-04-10,2026,4,51,23.0,11.6,75,Open-Meteo Historical Weather API
Damietta,2026-04-11,2026,4,3,23.5,12.9,75,Open-Meteo Historical Weather API
Damietta,2026-04-12,2026,4,3,23.6,12.2,77,Open-Meteo Historical Weather API
Damietta,2026-04-13,2026,4,1,23.9,13.8,73,Open-Meteo Historical Weather API
Damietta,2026-04-14,2026,4,3,22.5,14.8,71,Open-Meteo Historical Weather API
Damietta,2026-04-15,2026,4,3,26.0,17.8,66,Open-Meteo Historical Weather API
Damietta,2026-04-16,2026,4,3,29.4,17.0,64,Open-Meteo Historical Weather API
Damietta,2026-04-17,2026,4,3,31.9,18.9,46,Open-Meteo Historical Weather API
Damietta,2026-04-18,2026,4,3,25.5,17.6,54,Open-Meteo Historical Weather API
Damietta,2026-04-19,2026,4,3,24.5,14.0,72,Open-Meteo Historical Weather API
Damietta,2026-04-20,2026,4,2,23.7,14.9,63,Open-Meteo Historical Weather API
Damietta,2026-04-21,2026,4,2,23.7,13.4,62,Open-Meteo Historical Weather API
Damietta,2026-04-22,2026,4,1,24.1,13.2,68,Open-Meteo Historical Weather API
Damietta,2026-04-23,2026,4,3,25.8,12.0,70,Open-Meteo Historical Weather API
Damietta,2026-04-24,2026,4,3,24.8,13.8,71,Open-Meteo Historical Weather API
Damietta,2026-04-25,2026,4,3,26.5,17.0,69,Open-Meteo Historical Weather API
Damietta,2026-04-26,2026,4,3,26.4,17.7,64,Open-Meteo Historical Weather API
Damietta,2026-04-27,2026,4,63,22.6,14.5,72,Open-Meteo Historical Weather API
Damietta,2026-04-28,2026,4,3,26.3,13.1,75,Open-Meteo Historical Weather API
Damietta,2026-04-29,2026,4,3,25.1,13.7,76,Open-Meteo Historical Weather API
Damietta,2026-04-30,2026,4,3,25.1,13.7,75,Open-Meteo Historical Weather API
Sharkia,2026-04-01,2026,4,55,25.2,18.2,55,Open-Meteo Historical Weather API
Sharkia,2026-04-02,2026,4,63,25.3,14.9,63,Open-Meteo Historical Weather API
Sharkia,2026-04-03,2026,4,3,26.7,12.3,41,Open-Meteo Historical Weather API
Sharkia,2026-04-04,2026,4,0,26.4,12.8,37,Open-Meteo Historical Weather API
Sharkia,2026-04-05,2026,4,0,28.3,12.8,33,Open-Meteo Historical Weather API
Sharkia,2026-04-06,2026,4,3,25.8,12.8,57,Open-Meteo Historical Weather API
Sharkia,2026-04-07,2026,4,61,24.6,14.1,61,Open-Meteo Historical Weather API
Sharkia,2026-04-08,2026,4,2,26.3,13.0,56,Open-Meteo Historical Weather API
Sharkia,2026-04-09,2026,4,3,27.8,12.0,44,Open-Meteo Historical Weather API
Sharkia,2026-04-10,2026,4,3,27.2,13.1,45,Open-Meteo Historical Weather API
Sharkia,2026-04-11,2026,4,2,26.9,13.3,58,Open-Meteo Historical Weather API
Sharkia,2026-04-12,2026,4,0,28.0,12.9,56,Open-Meteo Historical Weather API
Sharkia,2026-04-13,2026,4,1,28.4,13.7,61,Open-Meteo Historical Weather API
Sharkia,2026-04-14,2026,4,3,29.8,14.1,57,Open-Meteo Historical Weather API
Sharkia,2026-04-15,2026,4,3,34.2,16.6,49,Open-Meteo Historical Weather API
Sharkia,2026-04-16,2026,4,2,38.3,16.4,43,Open-Meteo Historical Weather API
Sharkia,2026-04-17,2026,4,3,31.3,23.3,24,Open-Meteo Historical Weather API
Sharkia,2026-04-18,2026,4,51,27.3,19.9,41,Open-Meteo Historical Weather API
Sharkia,2026-04-19,2026,4,1,27.9,15.3,56,Open-Meteo Historical Weather API
Sharkia,2026-04-20,2026,4,1,26.9,14.2,55,Open-Meteo Historical Weather API
Sharkia,2026-04-21,2026,4,3,27.4,14.9,50,Open-Meteo Historical Weather API
Sharkia,2026-04-22,2026,4,1,29.2,12.9,53,Open-Meteo Historical Weather API
Sharkia,2026-04-23,2026,4,0,30.7,13.3,51,Open-Meteo Historical Weather API
Sharkia,2026-04-24,2026,4,3,30.5,14.2,48,Open-Meteo Historical Weather API
Sharkia,2026-04-25,2026,4,3,34.9,15.6,47,Open-Meteo Historical Weather API
Sharkia,2026-04-26,2026,4,3,28.1,18.0,44,Open-Meteo Historical Weather API
Sharkia,2026-04-27,2026,4,51,25.7,16.3,54,Open-Meteo Historical Weather API
Sharkia,2026-04-28,2026,4,3,30.6,15.8,50,Open-Meteo Historical Weather API
Sharkia,2026-04-29,2026,4,0,30.1,14.2,50,Open-Meteo Historical Weather API
Sharkia,2026-04-30,2026,4,1,30.5,15.4,55,Open-Meteo Historical Weather API
South Sinai,2026-04-01,2026,4,53,23.6,15.0,40,Open-Meteo Historical Weather API
South Sinai,2026-04-02,2026,4,51,26.9,17.1,38,Open-Meteo Historical Weather API
South Sinai,2026-04-03,2026,4,51,19.4,12.2,60,Open-Meteo Historical Weather API
South Sinai,2026-04-04,2026,4,3,19.4,9.4,28,Open-Meteo Historical Weather API
South Sinai,2026-04-05,2026,4,2,17.9,5.6,33,Open-Meteo Historical Weather API
South Sinai,2026-04-06,2026,4,0,19.0,7.7,28,Open-Meteo Historical Weather API
South Sinai,2026-04-07,2026,4,1,18.1,8.1,37,Open-Meteo Historical Weather API
South Sinai,2026-04-08,2026,4,51,15.4,6.8,50,Open-Meteo Historical Weather API
South Sinai,2026-04-09,2026,4,3,19.6,6.2,38,Open-Meteo Historical Weather API
South Sinai,2026-04-10,2026,4,3,20.6,8.4,26,Open-Meteo Historical Weather API
South Sinai,2026-04-11,2026,4,0,19.3,7.5,37,Open-Meteo Historical Weather API
South Sinai,2026-04-12,2026,4,0,19.5,7.7,32,Open-Meteo Historical Weather API
South Sinai,2026-04-13,2026,4,0,22.2,8.9,29,Open-Meteo Historical Weather API
South Sinai,2026-04-14,2026,4,3,25.5,11.5,18,Open-Meteo Historical Weather API
South Sinai,2026-04-15,2026,4,3,26.0,15.6,27,Open-Meteo Historical Weather API
South Sinai,2026-04-16,2026,4,51,25.9,16.2,48,Open-Meteo Historical Weather API
South Sinai,2026-04-17,2026,4,0,25.4,16.3,48,Open-Meteo Historical Weather API
South Sinai,2026-04-18,2026,4,3,24.6,12.6,38,Open-Meteo Historical Weather API
South Sinai,2026-04-19,2026,4,1,23.6,11.7,42,Open-Meteo Historical Weather API
South Sinai,2026-04-20,2026,4,0,21.2,10.8,37,Open-Meteo Historical Weather API
South Sinai,2026-04-21,2026,4,0,19.9,6.8,40,Open-Meteo Historical Weather API
South Sinai,2026-04-22,2026,4,0,24.0,8.9,27,Open-Meteo Historical Weather API
South Sinai,2026-04-23,2026,4,0,25.9,12.2,20,Open-Meteo Historical Weather API
South Sinai,2026-04-24,2026,4,3,26.1,13.3,19,Open-Meteo Historical Weather API
South Sinai,2026-04-25,2026,4,3,26.4,14.3,17,Open-Meteo Historical Weather API
South Sinai,2026-04-26,2026,4,0,26.5,15.0,22,Open-Meteo Historical Weather API
